timestamp,cpu_usage,memory_usage,process_name,pid,process_cpu,process_memory
1740720126,0,0,unknown,unknown,2.515625,0
1740720126,0,0,unknown,unknown,6.796875,0
1740720175,0,0,unknown,unknown,2.703125,0
1740720175,0,0,unknown,unknown,7.265625,0
1740720180,0,0,unknown,unknown,2.75,0
1740720180,0,0,unknown,unknown,7.265625,0
1740720185,0,0,unknown,unknown,2.75,0
1740720185,0,0,unknown,unknown,7.4375,0
1740720191,0,0,unknown,unknown,2.75,0
1740720191,0,0,unknown,unknown,7.4375,0
1740720196,0,0,unknown,unknown,2.859375,0
1740720196,0,0,unknown,unknown,7.4375,0
1740720201,0,0,unknown,unknown,2.859375,0
1740720201,0,0,unknown,unknown,7.609375,0
1740720206,0,0,unknown,unknown,2.859375,0
1740720206,0,0,unknown,unknown,7.609375,0
1740720211,0,0,unknown,unknown,2.90625,0
1740720211,0,0,unknown,unknown,7.609375,0
1740720216,0,0,unknown,unknown,2.90625,0
1740720216,0,0,unknown,unknown,7.71875,0
1740720221,0,0,unknown,unknown,2.90625,0
1740720221,0,0,unknown,unknown,7.71875,0
1740720226,0,0,unknown,unknown,2.9375,0
1740720226,0,0,unknown,unknown,7.71875,0
1740720231,0,0,unknown,unknown,2.9375,0
1740720231,0,0,unknown,unknown,7.796875,0
1740720236,0,0,unknown,unknown,2.9375,0
1740720236,0,0,unknown,unknown,7.796875,0
1740720241,0,0,unknown,unknown,3.125,0
1740720241,0,0,unknown,unknown,7.796875,0
1740720246,0,0,unknown,unknown,3.125,0
1740720246,0,0,unknown,unknown,7.921875,0
1740720251,0,0,unknown,unknown,3.125,0
1740720251,0,0,unknown,unknown,7.921875,0
1740720256,0,0,unknown,unknown,3.203125,0
1740720256,0,0,unknown,unknown,7.921875,0
1740720261,0,0,unknown,unknown,3.203125,0
1740720261,0,0,unknown,unknown,8.0625,0
1740720266,0,0,unknown,unknown,3.203125,0
1740720266,0,0,unknown,unknown,8.0625,0
1740720271,0,0,unknown,unknown,3.25,0
1740720271,0,0,unknown,unknown,8.0625,0
1740720276,0,0,unknown,unknown,3.25,0
1740720276,0,0,unknown,unknown,8.15625,0
1740720281,0,0,unknown,unknown,3.25,0
1740720281,0,0,unknown,unknown,8.15625,0
1740720286,0,0,unknown,unknown,3.359375,0
1740720286,0,0,unknown,unknown,8.15625,0
1740720291,0,0,unknown,unknown,3.359375,0
1740720291,0,0,unknown,unknown,8.34375,0
1740720296,0,0,unknown,unknown,3.359375,0
1740720296,0,0,unknown,unknown,8.34375,0
1740720301,0,0,unknown,unknown,3.453125,0
1740720301,0,0,unknown,unknown,8.34375,0
1740720306,0,0,unknown,unknown,3.453125,0
1740720306,0,0,unknown,unknown,8.46875,0
1740720311,0,0,unknown,unknown,3.453125,0
1740720311,0,0,unknown,unknown,8.46875,0
1740720316,0,0,unknown,unknown,3.5,0
1740720316,0,0,unknown,unknown,8.46875,0
1740720321,0,0,unknown,unknown,3.5,0
1740720321,0,0,unknown,unknown,8.546875,0
1740720326,0,0,unknown,unknown,3.5,0
1740720326,0,0,unknown,unknown,8.546875,0
1740720331,0,0,unknown,unknown,3.625,0
1740720331,0,0,unknown,unknown,8.546875,0
1740720336,0,0,unknown,unknown,3.625,0
1740720336,0,0,unknown,unknown,8.734375,0
1740720341,0,0,unknown,unknown,3.625,0
1740720341,0,0,unknown,unknown,8.734375,0
1740720346,0,0,unknown,unknown,3.703125,0
1740720346,0,0,unknown,unknown,8.734375,0
1740720351,0,0,unknown,unknown,3.703125,0
1740720351,0,0,unknown,unknown,8.875,0
1740720356,0,0,unknown,unknown,3.703125,0
1740720356,0,0,unknown,unknown,8.875,0
1740720361,0,0,unknown,unknown,3.765625,0
1740720361,0,0,unknown,unknown,8.875,0
